tokenAddress,CollectionName,Symbol,TokenStandard,TotalSupply,AveragePriceRecent,FloorPriceRecent,RecentTradesCollected,ContractAddress,Chain
0x9f608060c234f70d83ba16ad9277cd42f7dcff49,,,ERC1155,,1.566435e+16,5829000000000000.0,10.0,,
0xa9cb55d05d3351dcd02dd5dc4614e764ce3e1d6e,WeMint Washington,WASHINGTON,ERC721,,617999999990000.0,100000000000000.0,10.0,,
0xd2d2a84f0eb587f70e181a0c4b252c2c053f80cb,Toshimon Minter,ToshimonMinter,ERC1155,,1.9423e+16,1380000000000000.0,10.0,,
0x23fc142a6ba57a37855d9d52702fda2ec4b4fd53,Phrocks,PHR,ERC721,,9.516e+18,5e+18,10.0,,
0x07d6b4db5dec392220cd52b026f9b78d9966c661,GRIDS By Tristan Rettich,GRID,ERC721,,3.443734e+16,2.36175e+16,10.0,,
0x8cd51f79b316a207bdf2328bbaf534e1a6732642,D4A NFT for No.122,D4A.N122,ERC721,,1.4185e+18,1.08e+18,10.0,,
0x4133ea7e6b655fc6069825d8766076cf1d9fee41,One Day Hype Train,ODB,ERC721,,2.091e+16,0.0,10.0,,
0x07cd221b2fe54094277a2f4e1c1bc6df14e63678,Cryptorastas,RASTA,ERC721,,2.74662653e+17,7700000000000000.0,10.0,,
0x43ebbeda1ab50de58e2adbc071ab78d27864b5e4,AIBoredApe,AIBAPE,ERC721,,1.2216895e+17,1.01e+16,10.0,,
0x608b462865dd093c2e013cd8892d6d298aa42089,BULL RUNNERS,BULL,ERC1155,,8.55e+17,2.5e+17,3.0,,
0xbb8b5f8e8e5d3cfdd1afcdd43640844c463d7f93,Droplets,DRIP,ERC721,,1.988759e+16,1899900000000000.0,10.0,,
0x8ab727ccf9f57b06535153d1595d157bf5e8f22f,Proof of CNCPTS,PoC,ERC721,,5.828775e+16,1600000000000000.0,10.0,,
0x458a9887667b731a599179fc1f428e474b40bb66,STELSI NFT,STLSNFT,ERC1155,,2.44657e+18,2100000000000000.0,10.0,,
0xf1005f6379f35fe681c7c458eb4f3704ead4f14a,Punk Mfers,PMFERS,ERC721,,5847000000000000.0,2000000000000000.0,10.0,,
0x4570340e5c091f020ff31bc6012ba3b2eb83ad82,,,ERC1155,,2.81906e+16,1.43715e+16,10.0,,
0x586e1dfa8ceb7d7c46c2f616a04b0d2e995520a4,RichKids,RKS,ERC721,,2000000000000000.0,2000000000000000.0,10.0,,
0x5bdf47c6691edf5d2e5f7a156324d88e1478fca6,Bagner,BAG,ERC721,,3389001000000000.0,10000000000.0,10.0,,
0x503a3039e9ce236e9a12e4008aecbb1fd8b384a3,Grails III,GRAIL3,ERC721,,2.3840845e+17,6.01e+16,10.0,,
0x32edd2f7437665af088347791521f454831aaa29,Shikibu World,SKB,ERC721,,9060000000000000.0,8000000000000000.0,10.0,,
0x437684f7357bdda8328e629eaa595c9f23060aac,iNFT Assets by Alethea AI,ASSET,ERC721,,,,0.0,,
0x63e4785c67d4049e01862403ef910adf306853db,Crypto Scientists Club,Crypto Scientists Club,ERC721,,8182800000000000.0,2800000000000000.0,10.0,,
0xef5afc5fb5ea26ac16e00c616d49be1fed849ed0,Knights of Degen - Mint Pass,SHIELD,ERC721,,4.65e+17,2e+17,10.0,,
0xee31ea1f63cab8387222551c469e31d189711cf7,Welly Friends,WELLY,ERC721,,4.314365e+16,2.37e+16,10.0,,
0x8abd131cea8ff23ce0badb631ef7a93f67e96180,BeyondHumanity,BH,ERC721,,4.8056e+17,100000000000000.0,10.0,,
0x0574c34385b039c2bb8db898f61b7767024a9449,JOYWORLD JOYtoys,JOYtoy,ERC721,,8672350000000000.0,4321500000000000.0,10.0,,
0x9d7caf9ff78b1edad4500bccfb8e52ffc15dafce,LOOK LABS End Game,EG,ERC721,,2470800000000000.0,0.0,10.0,,
0x68c70406cebae5901a88cf7e024a2b02a6a0fbba,BabyElonWorld,BEW,ERC721,,9970000000000000.0,2200000000000000.0,10.0,,
0xa8bd2de03228d1bb1686fe813047f2a4c638723c,DISRUPTOR Open Edition by XCOPY,DISRUPTOROPENEDITIONBYXCOPY,ERC721,,1.1884e+19,5.15e+18,10.0,,
0xde654ca028f61986e3fea0042c68c8049e8a20cb,ToonsCollection,TOONS,ERC721,,3.3588e+16,100000000000000.0,10.0,,
0xe6c6d28a32167effa6c87477e2b8a7098e6bdbaf,SanFranTokyoVisions,SFTV,ERC721,,1.61628e+16,1.19e+16,10.0,,
0xeb6600e62c24d17734c1807414a9159b116c9520,The Tiger Archives,TIGER,ERC721,,4080000000000000.0,1000000000000000.0,10.0,,
0x4ab6d8ff68330d844a3056ea2f8179a7e19759ff,Osiris: Cosmic Kids,CKID,ERC721,,2592100000000000.0,2110500000000000.0,10.0,,
0x51abcb8aeca60c69ca58e4bcfd6350ba7587ebfc,Croodles NFT,CROODLESNFT,ERC721,,1700000000000000.0,100000000000000.0,10.0,,
0x79bac54188b5e37c7f2996c5b8f2da05afb183e6,,,ERC1155,,9.255754e+16,7537500000000000.0,10.0,,
0xee467844905022d2a6cc1da7a0b555608faae751,Azuki Mfer,AZUKIMFER,ERC721,,2558000000000000.0,100000000000000.0,10.0,,
0x37078802b8f4d6cdd7e8da89bfcf3853e43fea98,COSMIQS,CSMQ,ERC721,,1804000200000000.0,1000000000.0,10.0,,
0xc0c9c701530246712f42b42c0e8e3cd9ec324adf,Turing Key,TKEY,ERC721,,8.20977e+17,5.63805e+17,10.0,,
0xab83789d3f152118ebb5aa63190174ae0a6e0e6e,CryptoWolvesClub,CWC,ERC721,,4520000000000000.0,100000000000000.0,10.0,,
0xbc8542e65ab801f7c9e3edd23238d37a2e3972d6,Nifty Launch Comics,NLC,ERC1155,,1.427e+16,1300000000000000.0,10.0,,
0x632136be55a41a11478e9fa5077cce734b777f67,ReconRams,RR,ERC721,,1.3425e+16,0.0,10.0,,
0x5f75b17a44625f8814fea5b30fecd3d6ab510bb0,Flappy Boys,FlappyBoys,ERC721,,4859000000000000.0,100000000000000.0,10.0,,
0x968b6210cafb39ddf70d08afdbf092b35542f25c,Yin Yang Gang,YYG,ERC721,,360000000000000.0,100000000000000.0,10.0,,
0x4a25ce970dc8fa4f54eed6971a29c2812be0d8a7,Sacred Shard,SS,ERC721,,1.6863900000000006e+16,3417000000000000.0,10.0,,
0xa440467f6d5fbd62f6eef01192caa52850aa1d5f,PPPandas,PPP,ERC721,,3494650000000000.0,670000000000000.0,10.0,,
0x5726c14663a1ead4a7d320e8a653c9710b2a2e89,Buterin Cards,VITALIK,ERC721,,6128650000000000.0,3316500000000000.0,10.0,,
0x856492e4fc0de8ebacb5192024905ec857de5258,The Last Raptor,TLR,ERC721,,6480000000000000.0,100000000000000.0,10.0,,
0x62eb144fe92ddc1b10bcade03a0c09f6fbffbffb,AdWorld Season 1,ADW01,ERC721,,7457800000000000.0,2100000000000000.0,10.0,,
0x9efaaffef9ea6ac21ba19396fb147a4c8ed1114f,ɅLFIE,ALF,ERC721,,2.720635e+16,2010000000000000.0,10.0,,
0xd2aad45015090f8d45ad78e456b58dd61fb7cd79,Bushidos,BUSHIDO,ERC721,,1.022355e+16,1000000000000000.0,10.0,,
0x02d4ccfb596ac2a8b1878d3bf8a390730f42bba7,Baby Okay Bears,Baby Okay Bears,ERC721,,92000000000000.0,80000000000000.0,10.0,,
0x645670add376f19c3d2c9bdd62dd4190c8fad988,ToonSquad,TS,ERC721,,5872400000000000.0,2000000000000000.0,10.0,,
0xf1026716ef967bdac62321d98eb8dea9943d3ca2,NiftyPistol,PISTOL,ERC721,,5097150000000000.0,4321500000000000.0,10.0,,
0x06a9461552856d4a40192560e21e201b2492d8a5,CryptoBlurs,CBLUR,ERC721,,5210000000000000.0,100000000000000.0,10.0,,
0xe41bea6888f771a0c16d7188284522b76c135252,E-Shell,ES,ERC721,,1.7495589999999002e+16,3618000000000000.0,10.0,,
0x5d62fb8dcd9b480960f55956fbdd8d9f07f2b402,MistfitsNFT,MFN,ERC721,,1796400000000000.0,264000000000000.0,10.0,,
0x0d580638a7678980f276a10c3adfef775b62795c,Anonthology,ANON,ERC721,,1.81917e+16,1.6018e+16,10.0,,
0x7e92985a88b628393558782e35f617ac4b10c92e,Sparkle Book of Destiny,BOOK,ERC721,,6.64799e+16,4.51e+16,10.0,,
0x44e8c05bdaf35ad0ccb06a035359276edd87bebc,Cosmos,COSMOS,ERC721,,3638000000000000.0,200000000000000.0,10.0,,
0x0599699bbfc3a92589ad249607f7265c08a1fb61,,,ERC1155,,5.55917e+18,3.252e+17,10.0,,
0x21ec9f2b7858eb5e643a0938e4ddde0ed0612f59,MomoGuro Acess,MP,ERC721,,5e+18,5e+18,10.0,,
0x8c6480f80b2a476fc198862ddd48782e487ee6c6,COCK Samurai,COS,ERC721,,7.51249e+18,1e+16,10.0,,
0x2fb704d243cfa179ffad4d87acb1d36bcf243a44,Blockparty,BNFT,ERC721,,9.296119e+16,3.52e+16,10.0,,
0xb5c6892d1a25b5a556951457ba308d31d2ba79e7,Mythic Seed,(MYTHIC),ERC721,,4.54271e+16,3.82e+16,10.0,,
0xad8fddba70583a9f864c7f18661acba586f9f128,Metakeys DAO,META,ERC721,,1.388e+16,1000000000000000.0,10.0,,
0xc1efec518a77373cdffcdb4e1d3f1ec09b6c41d8,Jump Jump Alpaca,JJA,ERC721,,,,0.0,,
0x1fed6c2f27da508997ef454f33af0015bd7d22e0,The Squids,TSQ,ERC721,,3469000000000000.0,100000000000000.0,10.0,,
0xdcc2b586edac6e5360d67c2bef85009072e83b7d,Steak,STEAKS,ERC721,,2.041375e+17,0.0,10.0,,
0x832ce2bbe1b4f06d22fb884e288f1554061943a1,Raccoon Mafia,RM,ERC721,,1.236e+16,100000000000000.0,10.0,,
0xc067d3e859cbc2c4a8cf9be96bebfa24b0cba5a6,Tokyo Alternative Girls,TAG,ERC721,,2.851e+16,2.21e+16,10.0,,
0xe7afb4189603a901b74f8085f775931a60996166,Blockbob,BLOB,ERC1155,,2.256399e+16,8040000000000000.0,10.0,,
0xd4512405f35f036f7ecc64bc2834fa5d16f20520,BrwsNFT,BRWS,ERC721,,100007424750000.0,1000000000.0,10.0,,
0xba0a8ff51f281f7e49c6182390cfbe518f965433,Bedlam,BED,ERC721,,6749000000000000.0,3890000000000000.0,10.0,,
0x7920f98733b912772f89dbdd95e221bb7e6d058f,REDLIONEYE GAZETTE,RLE,ERC1155,,2.27595e+16,2321000000000000.0,10.0,,
0xfe58fc763ba915013aee93c6f0890bfddbe03608,Beep Boop Botz,BBB,ERC721,,1.01e+16,2000000000000000.0,10.0,,
0xc6c1ba87b62a6ef1ac734da67a1ae061a3f6943c,ANTIPODE// Open Edition by Zedd x Fvckrender,ANTIPODEOPENEDITIONBYZEDDXFVCKRENDER,ERC721,,1.9684380319922442e+18,7e+16,10.0,,
0x22c8d2847848df1ccfc1eb8b26a32a96b2984a64,WOAW,WOAW,ERC721,,206000000000000.0,80000000000000.0,10.0,,
0x75e9abc7e69fc46177d2f3538c0b92d89054ec91,EnterDAO Sharded Minds,SHARDED MINDS,ERC721,,1.46954e+17,10000000000000.0,10.0,,
0x2809e6bd22a9a37c7c109145c5448a0bf88105ae,FullBodyApeClub,FBAC,ERC721,,4.308636e+16,3900000000000000.0,10.0,,
0x3b707f0f718f186151b856464e07ddebf22aeb21,Mendel,MENDEL,ERC721,,1.19933e+16,1300000000000000.0,10.0,,
0xf048cbaad26c1a35e7a04e126fdeb9c8045e676b,WizardsOfTheTowerShade,WTS,ERC721,,4386000000000000.0,1000000000000000.0,10.0,,
0x20fd8d8076538b0b365f2ddd77c8f4339f22b970,MintdiscOne,MD1,ERC721,,5.29574e+16,2.2e+16,10.0,,
0x6694a1dc364ff79298539a8a9ad624fe8a4a1708,2112.run rootPasses,2112RP,ERC1155,,2876910000000000.0,100000000000.0,10.0,,
0xc29b546b57bda23a83e4537eb6096fab30a54ea5,Clever Girls,CG,ERC721,,8089800000000000.0,300000000000000.0,10.0,,
0xb9ab19454ccb145f9643214616c5571b8a4ef4f2,Boring Bananas Co.,BBC,ERC721,,3798400000000000.0,1900000000000000.0,10.0,,
0xb41b64286c3dbae82c779ff7ebfc45ed26b113bd,Game Junior House,GJH,ERC721,,,,0.0,,
0xcf13b1564ffe1a1749ea9838f5222393e7a526f5,Moni Wizards,MWIZ,ERC721,,2.3263749e+18,1.9296e+18,10.0,,
0xfac7bea255a6990f749363002136af6556b31e04,,,ERC721,,7.99115618490045e+16,6333333333333333.0,10.0,,
0xb4a4961eddeded48ca1a8c3a2fd0d89e586446d5,METAKAYS,K,ERC721,,2.082e+16,0.0,10.0,,
0x6df55525e32a4f1784698f8937adcba645321693,THE WHITE RABBIT,TWR,ERC1155,,7573000000000000.0,2100000000000000.0,10.0,,
0x8e0f07454850198f089ef10d083601a2a1644656,LILVERSE,LILS,ERC721,,100000000000000.0,100000000000000.0,10.0,,
0x1687d6c8b66a3ba2c0dfa08067fba2cafd6d370f,Descendants of Smurfcat,DoS,ERC721,,9660000000000000.0,9000000000000000.0,10.0,,
0xb89c7292e42cf94afa6933c45979d0a5328a4ea2,Toonies Social Club,TOONIES,ERC721,,698300000000000.0,1000000000000.0,10.0,,
0x516b8001809e9b13f8fb359d539ef920d2088e04,MaskBillionaireClub,MBC,ERC721,,8688888888888890.0,0.0,10.0,,
0x1ed89eb526a8be0ac8c5f7a1646698c6913029e1,Baby Ape Mutant Club,BAMC,ERC721,,1.419e+16,8500000000000000.0,10.0,,
0xfc0946b334b3ba133d239207a4d01da1b75cf51b,LIT Project Two,LP2,ERC721,,8284400000000000.0,2099500000000000.0,10.0,,
0xe0e19aa07cb819664001adffea6a176a75897899,URSPass,URPASS,ERC721,,3730000000000000.0,0.0,10.0,,
0x65784d6f23de30a17122e96c0f0986c378ed6947,Bored Ape Yoga Club,BAYC,ERC721,,5898800000000000.0,5100000000000000.0,10.0,,
0x7d6bcd4ba3beffef0d46a52ebc68a3e4eb081d39,Lora Of Flower Garden,LOFG,ERC721,,1.751e+16,5100000000000000.0,10.0,,
0xb32d95486c1260663603536e5b8b31a75357e473,MoonLions,MoonLions,ERC721,,2.9015e+17,1e+16,10.0,,
0x191be5ee5a857c1cfdf76023f2b89a44cdaba008,DeBox Guardians Cobra,DeBox,ERC721,,1.468e+16,1.11e+16,10.0,,
0x24e047001f0ac15f72689d3f5cd0b0f52b1abdf9,Non Fungible Tools Membership,NFTOOLS,ERC721,,3.9065694444e+16,6700000000000000.0,10.0,,
0xec3db0b6a6f3085c3b2ebd105aebabd34bce7780,Bored Mummy Baby Waking Up,BMBWU,ERC721,,1.675284e+16,1500000000000000.0,10.0,,
0xda30c44c06581ac1f43dd342fd8cf371d937ff3e,jonburgerman    official,JBM,ERC721,,5.83448596e+18,3.75e+16,10.0,,
0x56cc0dc0275442892fbedd408393e079f837ebba,Rookies,rookies,ERC721,,56400000000000.0,8000000000000.0,10.0,,
0xa55d6016065fd576e64f3081cd64e1dd3a0488da,MinimenClub,MM,ERC721,,8699660000000000.0,1.0,10.0,,
0x380ea0c4fc26adff2172dcee2f2de0e8b0273eec,Freaks N Guilds,FnG,ERC721,,1268210000000000.0,10000000000000.0,10.0,,
0xd650c5aa88bb8ffc9bce38f5554e38e91f33e300,Pastel Alpha,PA,ERC1155,,5.172787999998797e+16,3.31e+16,10.0,,
0xd6a152c351588eec72556bc9769d9b22f37bfbf1,Sidus Items,SIDUS,ERC1155,,5.472998e+16,2400000000000000.0,10.0,,
0x091d8e039d532fd02d7acc593043acff05839927,Nubbies,NS,ERC721,,2.91e+16,100000000000000.0,10.0,,
0xdc09248d3dec997911ebcc2c6730764dd63e39b8,Mutant Doge,MDOG,ERC721,,1226000000000000.0,800000000000000.0,10.0,,
0x56e6f1bffde5dccd9a183585ce31f2902fc52707,Kodamara,KODAMARA,ERC721,,3.637175e+16,3e+16,10.0,,
0x77777777bade65798b4db184d52457c63b5b44b4,!fundrop #7: PFP Studies by Marc Horowitz,FUN7,ERC721,,2703600000000000.0,800000000000000.0,10.0,,
0x47847572b93677c1914b146bab9e607e30f4ae77,Sad Bots,SAD,ERC721,,7950000000000000.0,1500000000000000.0,10.0,,
0x9cf63efbe189091b7e3d364c7f6cfbe06997872b,Chad,CHAD,ERC721,,4941400000000000.0,3000000000000000.0,10.0,,
0x54251bc32a9f389df7c764ab50bb829ccdcb41bc,Yurei,Yurei,ERC721,,4060000000000000.0,1700000000000000.0,10.0,,
0x40964589c16aa1a4263517d88743e5ee550c4d0f,Aku: Chapter II by Micah Johnson,AKUCHAPTERIIBYMICAHJOHNSON,ERC721,,1.6529415e+17,7.7e+16,10.0,,
0x0ef9096a9aee8a2704742addfabb4aaba16c6126,Chainspace.app,PORTAL,ERC721,,1.27198e+16,1700000000000000.0,10.0,,
0x3a2c64e82f31e70aaf02849bc1e0952a610b95f3,OutSad,OutSad NFT,ERC721,,8920000000000000.0,0.0,10.0,,
0x821043b51bd384f2caa0d09dc136181870b2bea2,Cyber Hornets Colony Club,CHCC,ERC721,,2501250000000000.0,2500000000000000.0,10.0,,
0x27d270b7d58d15d455c85c02286413075f3c8a31,merge.,m,ERC721,,7.9838e+17,2.8e+17,10.0,,
0x30535831e3244dc15153ce173c2803af4ee7e374,Splat by Devotion,SPLAT,ERC721,,2.1395086e+16,3000000000000000.0,10.0,,
0x503d73d0008b97ad1516845ef73265e77e6d498f,Tsubasa,TSUBASA,ERC721,,2.266095e+16,1909500000000000.0,10.0,,
0x4c8a326e9bc8b76db1f6f58eab5ff936752ff51d,Wassieverse,WASSIE,ERC721,,1.244e+16,100000000000000.0,10.0,,
0x2af75676692817d85121353f0d6e8e9ae6ad5576,F1® Delta Time Inventory,F1DTI,ERC1155,,1.3654408888888889e+20,4000000000000000.0,10.0,,
0x18cfccf2be7e662314b566ee58e3c2e175b37f13,LandVault,LV,ERC1155,,4.133815e+16,7687500000000000.0,10.0,,
0x6f3185b51a42e03a4f0eaaf37604ddd499ef9b12,PPASurrealestates,SUR,ERC721,,956000300000000.0,1000000000.0,10.0,,
0xaa11352992c8f47e5c021cfb87b16669378a51c5,HipHop Rabbit,HipHop Rabbit,ERC721,,1.3750000000255099e+17,25510000.0,10.0,,
0x6b5d28442af2444f66f8f2883df30089e3fb840e,Echo Key,EK,ERC721,,4.0936e+17,3e+17,10.0,,
0x67ed645ec1994c60d7e3664ca2bed0a56b48595f,MetaStonez,MSZ,ERC721,,2.1571044444444444e+16,100000000000000.0,10.0,,
0x6a77dea20e455c30c95a169031b1b0d9757546dc,BITCOINORB,BTCORB,ERC721,,1.85e+16,8000000000000000.0,10.0,,
0x06827dea49f5ff963bf15beb7cfc3b211c50b41c,TheCrypt,CRYPT,ERC721,,2.4217e+16,7000000000000000.0,10.0,,
0x3f691327267993cfe4842ca1364a52dfe6190ec1,Pluto2,PLUTO2,ERC721,,3220000000000000.0,2100000000000000.0,10.0,,
0x0406243ca557c259712be750773177bc714e49f6,RR/MAYC,RR/MAYC,ERC721,,6388000000000000.0,4600000000000000.0,10.0,,
0x8f2763affabcee0b1c8178f0c8a249d578ae7f3a,Trump Q,TQ,ERC721,,,,0.0,,
0x93284e029dd089b24b2801e75bca39931e078573,MINDDS COLLAB LAND,MCL,ERC1155,,4.036825e+16,3316500000000000.0,10.0,,
0xd98827cad6c190ecc5bff92cdceae8b167f468c2,LongNeckieWomenOfTheYearByNylaHayes,LNWOTY,ERC721,,2.015948e+16,7236000000000000.0,10.0,,
0x63578ca1be3ab8e75d88854485e8c23b41d87b16,Chiblings,CHIB,ERC721,,1.09146e+16,7400000000000000.0,10.0,,
0x34195292dc07b0a0da1540d5a8b3bf6d509f06c4,Signature Sneakers Generative,SS,ERC721,,2.816e+16,0.0,10.0,,
0x5f15822427a9fff196b3fb9f9bf4f6552b695960,Tribo Flameys,FLAMEY,ERC721,,9494800000000000.0,7135500000000000.0,10.0,,
0x6661c87764adf7fffa3c7922fa6edfa2fd62ccfc,Commoners by Commonopoly,CMMNR,ERC721,,3612450000000000.0,1909500000000000.0,10.0,,
0xc236e3832762c4d69d246e45b4de816c692adb14,Myth Nezha,MN,ERC721,,,,0.0,,
0xffc6dbff68a8e92a7984e474f7b7a9856945e0fb,Cool Cats Fractures,CCFrac,ERC721,,1.2636e+16,1.0,10.0,,
0x1fff1e9e963f07ac4486503e5a35e71f4e9fb9fd,Etholvants,ETHOL,ERC721,,1.8913895e+17,8040000000000000.0,10.0,,
0x9ec46a3dd227fd5977c7f1997c043122a703ff2a,XONE NFT,XONE,ERC721,,1.33952519e+16,1900000000000000.0,10.0,,
0x6184f10302cebeea0211f9310225f051cc549626,Galactic Secret Agency,GSA,ERC721,,890000000000000.0,700000000000000.0,10.0,,
0xf90733ab2f368ffe41bfba80443e04fc33321f67,,,ERC1155,,5487500000000000.0,1000000000000000.0,10.0,,
0xeca65b55d504bf1e15d6f7f5e374e58c6a7d9011,0xmusic,music,ERC721,,1.425645e+16,2412000000000000.0,10.0,,
0x07c3249625d2f1e825325aa739c5d8e69b96f3ac,GFC Death Robot,GFCRB,ERC721,,1.6265e+17,1500000000000000.0,10.0,,
0x7d9bab015528b99aaccf15db571dc2e369b806dc,Tattoo Kangaroo,TK,ERC721,,,,0.0,,
0xe433e90c5b898819544346e73a501d9e8013dbd8,CurrencyPunks,CUPU,ERC721,,2792000000000000.0,880000000000000.0,10.0,,
0x5116edd4ac94d6aeb54b5a1533ca51a7e0c86807,Station3 Patron ,STAT3,ERC721,,5.107478e+17,3.6783e+17,10.0,,
0x9048de699869385756939a7bb0a22b6d6cb63a83,The Lizard Lab,LIZRD,ERC721,,2963000000000000.0,1000000000000.0,10.0,,
0x4005fe4eb311d0edf221fc9935d8868f0412ead9,[bammers],BAMMERS,ERC721,,6198800000000000.0,2000000000000000.0,10.0,,
0x858df9f84c73e01c55a2dfb95825401242a65d64,Shadow Wolves,WOLF,ERC721,,2.9190499999e+16,2.1105e+16,10.0,,
0x57d819152a8bc86d097fed1dcaa6259b5380a4b1,Cyber Snails,Cyber Snails (SNAILS),ERC721,,6227260000000000.0,2349600000000000.0,10.0,,
0x8cb32be20b8c5d04efd978f6b2b808b3b7b2b19b,EarlyBroadcasterComics,EBC,ERC721,,1.658e+16,1000000000000000.0,10.0,,
0x8918ba30e2e76b503e83d55eb08936b0f979eec4,DMX,DMX,ERC721,,1630000000000000.0,900000000000000.0,10.0,,
0x445ede1ce0a4f6d05720cc691893c5bc3ea1bed7,NICE NFT,NICE,ERC721,,1.88405e+16,2000000000000000.0,10.0,,
0xf21ab54111eb5049e42f4794d2724658baa42fc1,oraand,oraand,ERC721,,4.0754699e+16,2e+16,10.0,,
0x1e725bcc09ad221d35af5adeda404fb2147b43fa,Koripo by Rich Poole,KORIPO,ERC721,,1.091601e+17,2.2311e+16,10.0,,
0x94cce07f299945cfe80e309c85cb0a784b3ee6c2,TwitFi,TWITFI,ERC721,,2900000000000000.0,0.0,10.0,,
0x63984ef7a91ea69cdad6c7071890ee4d2fccab4b,My Head In Your Hands Open Edition by FEWOCiOUS x Two Feet,MYHEADINYOURHANDSOPENEDITIONBYFEWOCIOUSXTWOFEET,ERC721,,2.875e+16,7500000000000000.0,10.0,,
0x447639f582b47c632143b1083d19808416bf507f,SynthHeads,SH,ERC721,,2.26038e+16,1909500000000000.0,10.0,,
0x139b522955d54482e7662927653abb0bfb6f19ba,LaMelo Ball Collectibles,LBC,ERC721,,4109000000000000.0,1000000000000000.0,10.0,,
0xa088ac5a19c28c882d71725c268244b233cffc62,MuleSquad,MSQUAD,ERC721,,3.47e+16,5000000000000000.0,10.0,,
0xf1d7360ff10e42aed055f1c987231185a427adcc,Anomaly Genesis Passport,AGP,ERC721,,5.678905e+16,1.6e+16,10.0,,
0x7a5ddd28d150ecb1a39420e5223143268497944a,Asprey Studio Club,ASC:C1,ERC721,,1.067067e+18,7.3767e+17,10.0,,
0x9798b2b9543d61d4ea8c88e9692f87d225cf8997,Wanderers - RAM Beta Bundle,RAM,ERC721,,1.387665e+16,3481500000000000.0,10.0,,
0x6a5418b18a59452a05dbcc1cd80d9ed61b4cbe05,Lil Rare Apepe YC,LRAYC,ERC721,,2920000000000000.0,200000000000000.0,10.0,,
0x0c684b8c37bbd3e58dfde822025591d15c030cd9,CF Mintstone,MINTSTONE,ERC721,,1.190296e+16,2092000000000000.0,10.0,,
0x5d42b127e432797ba9baec121c0f2ea16ee81375,Fancy-Nouns,FANCY-NOUNS,ERC721,,5.117235e+16,2713500000000000.0,10.0,,
0xe176a13b59a6ee59348a417607f2881baad402ea,Dr. Grordborts: Rayguns,RAYGUNS,ERC721,,1.548138e+16,7336500000000000.0,10.0,,
0x74ee68a33f6c9f113e22b3b77418b75f85d07d22,Zerion Genesis Collection,ZGC,ERC1155,,1450000000000000.0,1300000000000000.0,10.0,,
0x44cd64d6325911cbefdda23c7ec80608ef9893f7,BearBox,❣,ERC1155,,4.5802e+16,300000000000000.0,10.0,,
0xb55cd21cc18ace8ecb60bff12f1448c9d4babec7,WAGMI,WAGMI,ERC721,,2.18830252e+17,1.85925e+17,10.0,,
0x570fa0bc16487152cc2b5ced1533930bb4888b66,Citizenz NFT,CTZN,ERC721,,4521250000000000.0,1400000000000000.0,10.0,,
0xa75a3f5b447d3d929e5b2ca157cfe7046bc15b37,WAIFU Project,WAIFUG2,ERC1155,,1.586785e+16,1742500000000000.0,10.0,,
0xe0e126ce63becbecd72bee4f7673b4e50d5a9965,Trusta OG Dragon,DRAGONOG,ERC721,,2.60827e+16,2.27e+16,10.0,,
0x5c2c9094bb47c6fee89abd4a6126fb3fb39de923,DigiDaigakuSuperVillains,DIDSV,ERC721,,1.0972925e+17,3.38685e+16,10.0,,
0xf8ef0631aa8150aee8cfb4db3fa27e81d78df620,BrokeBoyz,BBZ,ERC721,,5494800000000000.0,987000000000000.0,10.0,,
0xeeabfab26ad5c650765b124c685a13800e52b9d2,Salvador Borpi,BORP2,ERC721,,1.077635e+16,2700000000000000.0,10.0,,
0x1906fd9c4ac440561f7197da0a4bd2e88df5fa70,Aavegotchi,GOTCHI,ERC721,,2.9857142857142854e+17,1e+16,7.0,,
0xd89b00736c50c867133ebc5bf731fdba6b29b3b7,WGMI Studios,WGMI,ERC721,,2.1264e+17,1000000000000000.0,10.0,,
0x4c102bb3eaa54a52c85d529786d0d4389f48dd99,Exponentials,EXP,ERC721,,2520000000000000.0,0.0,10.0,,
0x9236ca1d6e59f8ab672269443e13669d0bd5b353,MintID,MintID,ERC721,,2.243805e+17,1.63815e+17,10.0,,
0xae71193d1e914eea9a3164b5f52a19c86949ff50,Onion Meta,OM,ERC721,,1.445777e+17,2100000000000000.0,10.0,,
0xf60e21ffe1efe709bf020490e36a3eb6b3c6d43d,XWolf,XWOLF,ERC721,,3.529065e+16,7635500000000000.0,10.0,,
0xd406dc865e45e28c43dd791512b4d844745f314a,MetaCene Treasure Box,MTB,ERC721,,4.787e+16,1.2e+16,10.0,,
0x34a3919231bdbea4411decaefcd84f454b5255d3,Universe Pass,Universe Pass,ERC721,,4.80004e+18,100000000000000.0,10.0,,
0x3f6de62b7e35097b4cff2a48d3e582e98aa36847,Space Pioneer,Space Pioneer,ERC721,,1.2160000005733e+16,57330000.0,10.0,,
0xa25bf81aacdb5e610eaf91a889975bba43398cf1,,,ERC1155,,4.379e+16,1.69e+16,10.0,,
0xb9619cf4f875cdf0e3ce48b28a1c725bc4f6c0fb,RSS3 Whitepaper,RWP,ERC721,,1.246329e+16,1300000000000000.0,10.0,,
0x4fb48c4da0a633aa9de199ad43bf70e316310541,,,ERC1155,,1.688585e+16,4020000000000000.0,10.0,,
0xab054a3b1cf3862fdaeb251ffb32c49d26755ecf,MechaPenguins,MPG,ERC721,,2.43474e+16,4200000000000000.0,10.0,,
